"item","zone","word","avg_RT","sd"
5,537,"cut",319.118279569892,160.923006803711
5,538,"my",293.829787234043,91.0166755721846
5,539,"hair,",318.563829787234,260.52703236253
5,540,"but",291.935483870968,103.413985099528
5,541,"just",297.548387096774,106.930037685053
5,542,"as",313.771739130435,154.711294633107
5,543,"he",304.117021276596,127.947389757941
5,544,"started",307.404255319149,124.297018463444
5,545,"to",317.776595744681,224.462280005518
5,546,"cut,",304.021276595745,168.553936916246
5,547,"the",305.372340425532,109.290378138257
5,548,"matron,",342.287234042553,257.993941011642
5,549,"who",337.712765957447,140.27558301471
5,550,"had",357.574468085106,248.095953053969
5,551,"been",321.606382978723,115.087831637743
5,552,"watching",321.752688172043,261.545351288717
5,553,"me",304.47311827957,84.6869672481686
5,554,"and",301.066666666667,88.6497717000552
5,555,"had",308.720430107527,109.154792919067
5,556,"a",314.255319148936,140.394830049884
5,557,"look",308.510638297872,113.972241921533
5,558,"as",319.521276595745,144.297462233246
5,559,"cold",311.655913978495,110.074825797851
5,560,"as",311.847826086957,116.788240299035
5,561,"ice,",327.159574468085,122.314446099176
5,562,"motioned",353.904255319149,171.386444373617
5,563,"for",333.872340425532,103.967347442591
5,564,"him",329.074468085106,119.041172904538
5,565,"to",316.308510638298,100.663714255189
5,566,"come",296.212765957447,81.2484404932784
5,567,"over",299.18085106383,91.8315384676333
5,568,"to",315.860215053763,111.218995816308
5,569,"where",299.064516129032,109.415522948033
5,570,"she",310,122.367941240663
5,571,"was",296.63829787234,102.81634645399
5,572,"standing.",308.457446808511,141.593288894911
5,573,"She",340.574468085106,162.524604546657
5,574,"whispered",331.893617021277,126.700346519975
5,575,"something",343.351063829787,195.996143666628
5,576,"into",302.978494623656,95.3803573906603
5,577,"his",304.451612903226,138.707740617288
5,578,"ear",291.968085106383,99.2537155262014
5,579,"that",300.393617021276,122.119826407632
5,580,"caused",295.776595744681,97.8732067914466
5,581,"the",311.18085106383,101.03751701437
5,582,"barber",306.521276595745,106.208025608845
5,583,"to",308.585106382979,106.946817209671
5,584,"shake",316.829787234043,140.402465920344
5,585,"his",334.559139784946,119.636901967142
5,586,"head,",324.106382978723,113.011605464095
5,587,"like",333.903225806452,146.543884547178
5,588,"he",331.510869565217,159.328087420247
5,589,"was",318.47311827957,119.576843712013
5,590,"telling",296.914893617021,88.7402467243485
5,591,"her,",306.808510638298,93.086995568632
5,592,"'No'.",382.723404255319,295.144411682529
5,593,"In",405.212765957447,271.725940060835
5,594,"response,",356.063829787234,190.259291579904
5,595,"the",334.351063829787,129.327683125122
5,596,"matron",316.989247311828,105.618828054683
5,597,"walked",330.723404255319,132.973067388295
5,598,"over",366.268817204301,282.247121901025
5,599,"to",320.815217391304,113.243385596117
5,600,"a",310.70652173913,103.663820348795
5,601,"little",324.989361702128,162.974072394067
5,602,"man",310.010752688172,105.250683631329
5,603,"sitting",337.170212765957,135.274443325998
5,604,"in",309.838709677419,91.487382157154
5,605,"an",299.462365591398,95.4195038785578
5,606,"office",326.276595744681,156.982938889119
5,607,"chair",322.574468085106,127.126935917356
5,608,"that",314.329787234043,100.694511740104
5,609,"squeaked",333.617021276596,122.653994177956
5,610,"as",337.68085106383,134.936879928577
5,611,"it",339.05376344086,244.854365126604
5,612,"rolled",308.89247311828,110.019806750934
5,613,"around",322.925531914894,127.250767525133
5,614,"the",315.287234042553,107.581289329384
5,615,"floor",301.336956521739,111.913553488269
5,616,"and",319.978494623656,216.822707503189
5,617,"spoke",309.782608695652,106.218603747794
5,618,"to",298.163043478261,102.082629445913
5,619,"him.",287.784946236559,96.2428822283323
5,620,"It",331.94623655914,185.373557374632
5,621,"was",318.765957446809,214.891892076589
5,622,"the",281.734042553192,85.8950566920309
5,623,"little",318.712765957447,221.795683482844
5,624,"man",307.397849462366,143.1123866502
5,625,"who",294.619565217391,95.6689395081918
5,626,"then",317.236559139785,232.459411971464
5,627,"walked",304.108695652174,114.471020040223
5,628,"over",293.659574468085,87.3142333039201
5,629,"and",284.666666666667,81.1689506567914
5,630,"said",290.989247311828,87.8629731857282
5,631,"something",307.612903225806,111.59165001664
5,632,"to",319.957446808511,102.197880466797
5,633,"the",293.553191489362,78.6281047760444
5,634,"man",298.5,103.979810902256
5,635,"who",312.968085106383,98.5740758660861
5,636,"was",301.05376344086,89.5930856211423
5,637,"cutting",279.989361702128,84.6276467549885
5,638,"my",280.63829787234,82.4011758794674
5,639,"hair.",297.354838709677,118.734051117658
5,640,"The",310.175824175824,107.953343153069
5,641,"next",319.351063829787,134.257072254943
5,642,"thing",290.182795698925,92.3637593898215
5,643,"I",277.684782608696,73.4935041381323
5,644,"knew,",287,96.731757799768
5,645,"the",303.808510638298,126.776518007824
5,646,"man",321.914893617021,188.502968207683
5,647,"who",288.521276595745,81.200101796033
5,648,"was",290.042553191489,87.7189935285921
5,649,"cutting",292.032258064516,97.1776109942068
5,650,"my",282.548387096774,84.8805447223937
5,651,"hair",273.925531914894,76.8475994072701
5,652,"told",296.553191489362,108.610442974137
5,653,"me",297.63440860215,168.870402131998
5,654,"that",285.193548387097,84.6900048083952
5,655,"he",313.064516129032,187.823448925685
5,656,"was",308.150537634409,283.190055487268
5,657,"no",302.182795698925,109.506000057626
5,658,"longer",328.505376344086,122.926862636843
5,659,"allowed",325.86170212766,188.381653392006
5,660,"to",313.483870967742,106.313176910733
5,661,"give",303.630434782609,116.877480453557
5,662,"me",292.05376344086,87.4525170035018
5,663,"an",304.223404255319,112.949332465559
5,664,"Elvis",310.085106382979,153.094647762894
5,665,"cut.",298.978494623656,102.114703035215
5,666,"'Why",338.086956521739,163.641436769536
5,667,"not?'",352.63829787234,145.487822426796
5,668,"I",326.36170212766,119.757088466328
5,669,"cried",308.425531914894,118.582441660408
5,670,"desperately.",350.86170212766,203.039675187628
5,671,"The",342.287234042553,130.011299950611
5,672,"kindly",330.182795698925,123.213048631095
5,673,"barber",347.81914893617,168.715511825234
5,674,"stopped",333.279569892473,128.743118481474
5,675,"by",333.516129032258,127.134609670841
5,676,"the",333.074468085106,162.560773704985
5,677,"matron",344.063829787234,208.262593160429
5,678,"did",350.191489361702,189.204746388198
5,679,"not",441.723404255319,355.041097250267
5,680,"answer,",410.255319148936,375.577202698002
5,681,"but",411.10752688172,305.719552587064
5,682,"from",370.655913978495,161.836638957963
5,683,"his",318.817204301075,121.368997745875
5,684,"expression,",326.096774193548,126.038215781195
5,685,"I",350.129032258065,130.217145218423
5,686,"could",307.776595744681,84.1629441427821
5,687,"tell",298.127659574468,90.7364414519698
5,688,"that",299.129032258065,113.391609401882
5,689,"he",292.913978494624,91.8544046320256
5,690,"wished",302.827956989247,147.648055660567
5,691,"he",329.075268817204,113.997162107997
5,692,"could",320.817204301075,118.244307357834
5,693,"cut",304.172043010753,91.0927171784586
5,694,"it",302.127659574468,91.8154101951422
5,695,"as",298.290322580645,106.372354679739
5,696,"I",303.968085106383,110.666354332471
5,697,"had",313.63829787234,149.710462572003
5,698,"asked.",306.344086021505,153.822419821184
5,699,"Within",347.989361702128,174.396686283556
5,700,"a",321.563829787234,98.3851941075669
5,701,"few",306.505376344086,114.446268354831
5,702,"minutes,",293.446808510638,106.958600876848
5,703,"it",319.351063829787,103.98528715685
5,704,"wasn't",314.752688172043,101.151700098973
5,705,"an",310.47311827957,111.39496821415
5,706,"Elvis",306.904255319149,105.056980867572
5,707,"haircut,",337.797872340426,169.177045380266
5,708,"but",302.308510638298,96.1471795834073
5,709,"a",295.436170212766,87.4434451345724
5,710,"short",294.537634408602,94.4133556253039
5,711,"buzz",312.659574468085,120.677616671064
5,712,"cut",335.085106382979,128.48326610212
5,713,"that",328.5,125.290865889213
5,714,"the",310.483870967742,131.100244826424
5,715,"barber",308.734042553192,107.316953488546
5,716,"had",321.904255319149,113.714703293543
5,717,"given",318.860215053763,115.247426774805
5,718,"me.",319.36170212766,122.276511171068
5,719,"When",353.434782608696,193.738767379341
5,720,"he",331.41935483871,154.443202067286
5,721,"finished",323.755319148936,181.874509860491
5,722,"shaving",306.204301075269,96.457532797981
5,723,"off",321.18085106383,93.7676105628471
5,724,"all",324.989361702128,111.708385211093
5,725,"my",325.585106382979,159.119310721899
5,726,"hair",312.234042553192,94.0614561779731
5,727,"and",317.31914893617,100.310508542221
5,728,"made",327.225806451613,142.878949147161
5,729,"me",294.63440860215,86.1604651780664
5,730,"smell",294.446808510638,100.419830220594
5,731,"real",313.287234042553,104.17413279123
5,732,"good",320.806451612903,102.022723179107
5,733,"with",326.032258064516,108.508910835541
5,734,"his",307.13829787234,92.4451131624016
5,735,"powder,",303.776595744681,131.576720679783
5,736,"the",339.139784946237,146.968171014195
5,737,"barber",328.659574468085,107.774910120259
5,738,"handed",328.462365591398,146.538135646292
5,739,"me",312.095744680851,95.8353279809926
5,740,"a",310.193548387097,110.066606125615
5,741,"nickel",308.989361702128,103.702790236396
5,742,"and",339.042553191489,209.125723100312
5,743,"told",319,97.5460872123264
5,744,"me",302.903225806452,87.2868913556013
5,745,"to",289.322580645161,82.7500376054456
5,746,"go",298.655913978495,115.069307529405
5,747,"outside",296.494623655914,93.6717933109273
5,748,"to",306.021276595745,98.1458185200798
5,749,"the",309.408602150538,102.896976395255
5,750,"snack",300.340425531915,101.73183737307
5,751,"machine",312.741935483871,99.7129470493008
5,752,"and",313.956989247312,93.0079372464352
5,753,"buy",303.827956989247,99.1611143604968
5,754,"myself",307.308510638298,161.68075716862
5,755,"a",303.247311827957,90.4783971230484
5,756,"candy",318.182795698925,123.758613774571
5,757,"bar.",317.172043010753,139.207354226638
5,758,"I",360.602150537634,315.006975070634
5,759,"handed",319.827956989247,148.248661820774
5,760,"him",309.957446808511,117.815503196358
5,761,"the",300.042553191489,113.940742464718
5,762,"nickel",295.118279569892,93.9599648164701
5,763,"back",301.076086956522,84.5803127919988
5,764,"and",318.765957446809,234.039167089334
5,765,"told",322.234042553191,201.233263541406
5,766,"him",300.924731182796,87.1492019668543
5,767,"that",285.827956989247,88.1911983747853
5,768,"I",304.05376344086,176.760914772235
5,769,"was",297.688172043011,85.9103398259695
5,770,"not",283.311827956989,73.0943372716893
5,771,"hungry.",292.838709677419,122.578217293444
5,772,"'I'm",355.765957446809,224.332387104297
5,773,"so",322.531914893617,153.501546496897
5,774,"sorry,",318.720430107527,115.705996010823
5,775,"baby,'",332.510638297872,141.609469390622
5,776,"he",397.095744680851,219.914111736463
5,777,"said,",381.591397849462,180.309108776588
5,778,"as",388.913043478261,217.808699821903
5,779,"I",370.627659574468,250.553451213296
5,780,"climbed",331.308510638298,123.963836783217
5,781,"out",314.784946236559,106.225032817166
5,782,"of",305.119565217391,92.255717520344
5,783,"his",293.255319148936,79.2876803906193
5,784,"barber",318.170212765957,146.106577560375
5,785,"chair.",326.064516129032,169.354003203709
5,786,"'I",326.268817204301,123.151209616908
5,787,"am",318.612903225806,109.287517909538
5,788,"not",307.344086021505,89.2991424351023
5,789,"a",300.347826086957,94.1996284240133
5,790,"baby,'",326.032608695652,156.106433900746
5,791,"I",380.602150537634,170.695071360099
5,792,"said,",342.391304347826,161.504190162479
5,793,"as",343.692307692308,173.606815810113
5,794,"I",319.989247311828,130.493502638825
5,795,"wiped",302.648351648352,111.955782305771
5,796,"the",307.597826086957,111.489225792225
5,797,"tears",338.641304347826,211.985049313262
5,798,"from",313.204301075269,128.705389835096
5,799,"my",291.913978494624,77.4723872146629
5,800,"eyes.",324.849462365591,202.578806256412
5,801,"I",303.576086956522,91.2703066305352
5,802,"then",308.287234042553,109.791848252978
5,803,"sat",305.542553191489,94.9372928179684
5,804,"down",299.637362637363,93.5988504776892
5,805,"on",313.569892473118,168.01691153555
5,806,"the",331,292.336025231841
5,807,"floor",297.827956989247,126.076117765343
5,808,"and",290.13829787234,107.359470643519
5,809,"brushed",290.204301075269,115.890180318883
5,810,"away",297.774193548387,115.686056526335
5,811,"the",291.05376344086,80.3426582224398
5,812,"hair",291.255319148936,93.4642633298392
5,813,"that",309.612903225806,133.117717784744
5,814,"had",298.813186813187,90.1517131269916
5,815,"accumulated",342.703296703297,143.3425186596
5,816,"on",335.774193548387,225.438901827575
5,817,"my",290.239130434783,73.2534917691874
5,818,"shiny",306.54347826087,141.798759510645
5,819,"new",307.691489361702,89.2793160305131
5,820,"Buster",308.58064516129,97.545677436449
5,821,"Brown",321.173913043478,127.209406720361
5,822,"shoes.",323.808510638298,120.851039260037
5,823,"My",353.712765957447,235.663584822989
5,824,"head",333.086021505376,159.959074651448
5,825,"was",313.817204301075,103.322515985096
5,826,"no",299.170212765957,103.233698580138
5,827,"longer",299.559139784946,96.318590734038
5,828,"in",286.673913043478,83.6859788032385
5,829,"the",293.182795698925,100.147602614793
5,830,"clouds,",285.597826086957,79.6714489352487
5,831,"and",305.537634408602,108.213814028141
5,832,"I",297.268817204301,80.927656876366
5,833,"got",291.451612903226,100.360818195609
5,834,"up",286.032258064516,93.7453131133247
5,835,"off",293.150537634409,181.60695412828
5,836,"the",284.526315789474,94.6201636224635
5,837,"floor,",298.797872340426,117.316095366252
5,838,"brushed",298.806451612903,107.07710124064
5,839,"off",305.118279569892,107.648264739176
5,840,"my",292.829787234043,90.6806565303287
5,841,"short",285.021505376344,138.686068584585
5,842,"pants,",314.79347826087,123.434597002701
5,843,"and",318.097826086957,126.507530052789
5,844,"walked",336.258064516129,191.248694410196
5,845,"sullenly",300.336956521739,132.532332955198
5,846,"towards",343.989473684211,159.32153323342
5,847,"the",336.376344086021,144.57132390341
5,848,"door.",294.760869565217,89.0931565267214
5,849,"The",331.595744680851,220.583942481365
5,850,"matron",311.882978723404,112.686629558943
5,851,"was",310.04347826087,116.807808056369
5,852,"smiling",307.94623655914,99.2411824570081
5,853,"at",299.010752688172,108.645263870009
5,854,"me",294.868131868132,75.982777111543
5,855,"sort",300.41935483871,127.724680344656
5,856,"of",299.463157894737,111.736564285968
5,857,"funny",295.372340425532,86.3238443794181
5,858,"like.",320.510869565217,114.40543814067
5,859,"The",360.457446808511,206.378692786881
5,860,"barber",338.13829787234,144.628526838816
5,861,"upset",314.021505376344,122.803127924919
5,862,"by",319.452631578947,132.67892523098
5,863,"the",329.642105263158,132.604187523291
5,864,"matron",302.094736842105,106.90212999532
5,865,"said",325.031914893617,181.008610983172
5,866,"to",317.860215053763,101.223986609749
5,867,"her,",329.234042553191,207.966262024568
5,868,"'You",339.849462365591,115.524884034694
5,869,"are",328.723404255319,97.6633898957068
5,870,"just",304.127659574468,88.2206707841382
5,871,"a",310.957446808511,88.8630594287949
5,872,"damn",330.284210526316,157.468852925451
5,873,"bitch,",369.086021505376,204.809171834894
5,874,"lady.'",405.827956989247,214.694809866993
5,875,"She",428.279569892473,255.135699851948
5,876,"yelled",384.712765957447,192.046904124136
5,877,"back",347.904255319149,135.967427246455
5,878,"at",308.776595744681,86.0595135732156
5,879,"him",308.797872340426,81.6702759510399
5,880,"at",357.308510638298,247.511921146408
5,881,"the",344.118279569892,159.029929467925
5,882,"top",314.468085106383,98.8480643750921
5,883,"of",292.553191489362,75.0165024169093
5,884,"her",291.150537634409,83.3307900500168
5,885,"lungs,",317.765957446808,162.556023463073
5,886,"before",335.191489361702,128.801362161012
5,887,"walking",311.148936170213,107.867098379601
5,888,"toward",316.010752688172,108.955764321008
5,889,"the",305.5,102.335811325117
5,890,"office,",311.29347826087,105.59767501223
5,891,"as",328.978723404255,141.660504259903
5,892,"fast",309.694736842105,99.8371092142586
5,893,"as",297.212765957447,93.1857749470501
5,894,"she",304.042553191489,117.83494150112
5,895,"could.",326.58064516129,160.662103062448
5,896,"To",334.935483870968,120.067445398827
5,897,"show",319.404255319149,100.135104341497
5,898,"his",305.574468085106,89.3498006041065
5,899,"anger,",333.255319148936,173.430221236292
5,900,"the",328.273684210526,153.934528919697
5,901,"man",320.404255319149,140.480076967192
5,902,"hit",317.563829787234,117.987292783135
5,903,"the",304.18085106383,103.484138597195
5,904,"wall",324.225806451613,115.289345734251
5,905,"with",328.734042553192,136.22271260988
5,906,"his",304.870967741935,96.9416258471013
5,907,"hand",317.118279569892,110.838587051697
5,908,"and",306.159574468085,100.506170911118
5,909,"then",330.684782608696,143.027387629223
5,910,"walked",311.225806451613,104.410678388615
5,911,"outside",309.446808510638,116.356757387377
5,912,"where",329.184782608696,146.866907631008
5,913,"he",292.468085106383,86.0582076243722
5,914,"stood",299.457446808511,92.296933731337
5,915,"against",331.808510638298,149.372254667407
5,916,"the",303.172043010753,98.4719805276689
5,917,"brick",322.882978723404,225.984624863956
5,918,"wall,",344.827956989247,190.502688766596
5,919,"smoking",329.311111111111,119.694052347186
5,920,"a",329.425531914894,121.158075839425
5,921,"cigarette.",333.516129032258,160.699599097416
5,922,"I",347.774193548387,154.738989847298
5,923,"understood",339.774193548387,138.707788646262
5,924,"right",325.159574468085,138.926243539164
5,925,"there",317.150537634409,100.152052469424
5,926,"my",317.978260869565,126.272858077467
5,927,"haircut",336.329787234043,137.547363361484
5,928,"was",336.585106382979,123.068160987777
5,929,"something",330.52688172043,116.68208306612
5,930,"that",340,125.969530366058
5,931,"had",316.516129032258,103.179625232473
5,932,"been",319.063829787234,99.8239103935038
5,933,"out",320.042553191489,103.854624913827
5,934,"of",315.838709677419,106.173186077254
5,935,"the",294.94623655914,73.2061362347562
5,936,"power",322.223404255319,111.335794923722
5,937,"of",351.118279569892,123.060152264122
5,938,"the",328.239130434783,96.2540559516721
5,939,"barber",312.18085106383,107.327251824568
5,940,"and",312.468085106383,117.111260592584
5,941,"then",306.521276595745,116.250631051441
5,942,"I",298.548387096774,92.1026738186475
5,943,"slowly",311.430107526882,91.7726867875497
5,944,"walked",310.425531914894,92.1686730258629
5,945,"outside",311.36170212766,86.9439135816853
5,946,"to",299.494623655914,97.7913288207082
5,947,"join",299.602150537634,84.5699015974033
5,948,"the",308.882978723404,123.947253469549
5,949,"man.",306.808510638298,95.8233451470846
5,950,"He",343.193548387097,160.973280125759
5,951,"looked",336.010752688172,180.517763465542
5,952,"down,",310.763440860215,109.067330406244
5,953,"smiled",312.265957446808,110.776940996763
5,954,"at",302.702127659574,94.1951565756229
5,955,"me,",302.41935483871,90.086712162643
5,956,"then",299.393617021277,105.80101205739
5,957,"he",304.882978723404,102.382464096508
5,958,"patted",308.670212765957,112.944499482689
5,959,"me",312.31914893617,102.695416945614
5,960,"on",288.763440860215,80.313163933911
5,961,"the",288.591397849462,94.902265121538
5,962,"top",299.478723404255,126.931928986375
5,963,"of",280.744680851064,86.6048914869532
5,964,"my",294.827956989247,216.924682564164
5,965,"bald",292.630434782609,122.20777815494
5,966,"as",340.085106382979,213.357071574506
5,967,"a",442.752688172043,362.15696380563
5,968,"coot",404.956989247312,234.134804814704
5,969,"head.",476.195652173913,369.021969599132
5,970,"It",450.827956989247,383.925650174725
5,971,"was",357.053191489362,132.789700907579
5,972,"a",334.075268817204,127.81187232729
5,973,"fact",305.494623655914,132.870533885917
5,974,"of",313.569892473118,130.860895099692
5,975,"my",315.182795698925,157.897527738759
5,976,"life",314.967741935484,156.552842281344
5,977,"that",320.731182795699,206.270513593033
5,978,"I",294.161290322581,100.561066275626
5,979,"was",302.063829787234,160.065094857144
5,980,"not",309.765957446809,179.875848793497
5,981,"gonna",287.935483870968,98.1272251424929
5,982,"have",285.159574468085,79.4852124194517
5,983,"hair",291.382978723404,106.135955253078
5,984,"that",295.376344086022,103.124335463313
5,985,"was",314.904255319149,105.797033227601
5,986,"anything",321.521276595745,132.386671252186
5,987,"like",325.215053763441,110.227122191288
5,988,"Elvis's",302.731182795699,94.3448968441977
5,989,"anytime",315.904255319149,116.886496653707
5,990,"soon.",326.978723404255,128.878368825187
5,991,"I",340.557894736842,119.246099520445
5,992,"then",310.126315789474,102.622862753319
5,993,"looked",310.221052631579,94.6230122416777
5,994,"up",309.757894736842,111.725510505204
5,995,"at",292.71875,83.4130752245777
5,996,"the",288.473684210526,83.3839928137217
5,997,"barber",304.020833333333,113.752083073273
5,998,"with",314.854166666667,130.28801933584
5,999,"my",297.092783505155,97.803595971108
5,1000,"wet",288.092783505155,93.1201153611814
5,1001,"red",303.736842105263,121.451961480119
5,1002,"eyes",333.760416666667,128.142251940787
5,1003,"and",328.20618556701,150.69284005776
5,1004,"asked,",318.350515463918,102.674956500794
5,1005,"'Do",351.614583333333,263.949172531047
5,1006,"you",313.670103092784,85.2641388140266
5,1007,"know",305.865979381443,97.0993508459655
5,1008,"if",302.515789473684,75.7991274802271
5,1009,"Elvis",320.736842105263,104.259721780112
5,1010,"Presley",376.5625,209.59122181799
5,1011,"has",346.557894736842,106.25228065532
5,1012,"green",377.135416666667,145.565222841437
5,1013,"bones?'",800.351063829787,576.133528941772
6,1,"This",515.966292134832,195.221636831658
6,2,"is",379.414634146341,229.244327647396
6,3,"a",323.90243902439,122.827552480291
6,4,"story",371.759036144578,273.662004026573
6,5,"of",354.882352941176,299.758212555382
6,6,"how",332.058823529412,265.689549991696
6,7,"Mr.",339.894117647059,277.608967174085
6,8,"Sticky",348.975,178.220527238346
6,9,"got",381.488095238095,199.835986607308
6,10,"in",356.070588235294,200.708197820291
6,11,"Abby's",397.058823529412,402.252685123512
6,12,"fish",462.277108433735,320.308704497556
6,13,"tank.",550.784810126582,485.356349946074
6,14,"'He's",555.666666666667,378.707802929911
6,15,"very",384.833333333333,227.1264089059
6,16,"small,'",350.313253012048,157.876682943802
6,17,"Abby's",392.10843373494,247.752630959828
6,18,"mom",444.259259259259,347.975098885602
6,19,"said",380.6875,172.634141111239
6,20,"as",384.595238095238,218.363691267111
6,21,"she",393.542168674699,272.13273757241
6,22,"peered",363.180722891566,179.897134874507
6,23,"at",349.134146341463,129.150956004656
6,24,"the",342.481927710843,219.01360696373
6,25,"tiny",356.341463414634,282.286922571029
6,26,"water",403.207317073171,316.857398225127
6,27,"snail.",480.426829268293,447.623161353326
6,28,"Abby",600.050632911392,443.983884517369
6,29,"said",447,308.813547677099
6,30,"that",394.035714285714,261.213776940151
6,31,"he",366.666666666667,168.227064949508
6,32,"would",361.595238095238,264.237667710892
6,33,"grow",356.25,234.604916545817
6,34,"and",356.071428571429,176.797807441175
6,35,"then",347.878048780488,151.682285743891
6,36,"pulled",380.349397590361,314.571773722315
6,37,"her",405.743902439024,258.098402661055
6,38,"pajama",425.865853658536,217.801799253138
6,39,"bottoms",403.5,323.019139057627
6,40,"up",371.975903614458,209.689257660322
6,41,"again",382.060240963855,194.470096102177
6,42,"before",377.903614457831,174.955856067015
6,43,"she",367.428571428571,173.649160611467
6,44,"got",360,180.437754177251
6,45,"into",354.048192771084,201.763137125669
6,46,"bed,",425.77108433735,381.424874337587
6,47,"for",447.722891566265,320.072031269983
6,48,"they",398.77108433735,310.373194927168
6,49,"were",353.746987951807,212.22140092156
6,50,"always",370.373493975904,263.304178676251
6,51,"falling",363.940476190476,165.145817363146
6,52,"down.",379.219512195122,325.961863420704
6,53,"Usually,",441.646341463415,263.049559802665
6,54,"Abby's",439.373493975904,281.800816649762
6,55,"mom",388.506172839506,218.221167823884
6,56,"got",392.878048780488,370.7931235876
6,57,"up",327.746987951807,124.922497278043
6,58,"at",341.222222222222,289.985473774119
6,59,"the",360.156626506024,308.528588307656
6,60,"crack",369.421686746988,282.49308735259
6,61,"of",321.012048192771,152.053704727519
6,62,"dawn,",314.317073170732,159.468397585117
6,63,"but",350.650602409639,307.710841210402
6,64,"it",321.084337349398,143.630811017835
6,65,"was",294.289156626506,91.169973945812
6,66,"Abby",354.939759036144,302.558212475759
6,67,"who",366,261.615525011092
6,68,"jumped",343.761904761905,303.425210373667
6,69,"out",317.879518072289,117.227774698407
6,70,"of",343.987951807229,258.348200179521
6,71,"bed",362.373493975904,277.281696635142
6,72,"first",366.792682926829,368.672283722693
6,73,"the",354.590361445783,209.622019657949
6,74,"next",366.691358024691,230.89108048901
6,75,"morning",368.903614457831,198.003671711326
6,76,"and",342.901234567901,128.454233575452
6,77,"switched",334.353658536585,129.300145794578
6,78,"on",336.621951219512,194.81765074823
6,79,"the",326.132530120482,132.139871485496
6,80,"light",349.289156626506,212.077156353156
6,81,"in",333.397590361446,155.101614194792
6,82,"her",328.109756097561,145.776507963436
6,83,"fish",331.714285714286,152.101232255694
6,84,"tank,",385.30487804878,234.519981987078
6,85,"which",374.795180722892,170.329290768102
6,86,"contained",383.853658536585,186.286326937148
6,87,"three",338.301204819277,126.891804780616
6,88,"fish.",381.085365853659,215.356334124157
6,89,"At",442.913580246914,266.198431509789
6,90,"first,",357.30487804878,170.740123733275
6,91,"she",341.41975308642,129.774888190814
6,92,"could",344.963855421687,146.865082086158
6,93,"see",321.121951219512,132.967775753144
6,94,"neither",353.771084337349,150.527959099833
6,95,"hide",426.964285714286,340.91921971601
6,96,"nor",428.731707317073,273.499003486594
6,97,"hair",395.321428571429,185.087160237229
6,98,"of",379.180722891566,164.787900972092
6,99,"the",346.309523809524,126.913971070101
6,100,"snail,",339.987951807229,141.030916345552
6,101,"but",414.780487804878,229.964357108879
6,102,"then",395.963855421687,229.332990711884
6,103,"she",339.674698795181,151.661136108434
6,104,"spotted",347.619047619048,146.921330048358
6,105,"him.",370.060240963855,226.924364179957
6,106,"It",338.511904761905,128.990846228661
6,107,"had",334.357142857143,128.982640361523
6,108,"taken",337.228915662651,144.23340884434
6,109,"Abby",355.404761904762,154.981158516522
6,110,"a",356.89156626506,167.036801264827
6,111,"while",332.223529411765,120.144295831006
6,112,"to",328.988095238095,123.383865111376
6,113,"find",312.602409638554,113.166178236087
6,114,"Sticky",343.880952380952,158.111170647173
6,115,"because",385.975903614458,172.512352042992
6,116,"he",370.915662650602,175.060909596525
6,117,"was",333.602409638554,129.013228642859
6,118,"clinging",348.369047619048,140.933700533513
6,119,"to",339.357142857143,114.471719331362
6,120,"the",338.976470588235,241.020003935189
6,121,"glass",331.761904761905,127.623091449106
6,122,"near",365.397590361446,158.918290076857
6,123,"the",336.223529411765,140.183500189895
6,124,"bottom,",348.207317073171,146.970202556935
6,125,"right",401.670731707317,187.660058753348
6,126,"next",365.261904761905,143.074849317312
6,127,"to",328.646341463415,114.344656814411
6,128,"the",337.952380952381,211.662945562947
6,129,"gravel.",353.277108433735,189.477478760381
6,130,"At",401.240963855422,319.601184037362
6,131,"school",367.904761904762,177.122149604914
6,132,"that",371.686746987952,166.712760694295
6,133,"day,",341.841463414634,143.831560395253
6,134,"Abby,",364.289156626506,206.769255753581
6,135,"encouraged",357.361445783133,160.613805736014
6,136,"by",382.880952380952,261.124971454578
6,137,"her",347.975903614458,141.402036752124
6,138,"teacher,",380.714285714286,292.328564586114
6,139,"wrote",360.951807228916,144.22145096145
6,140,"excitedly",363.89156626506,167.443110983431
6,141,"about",366.686746987952,132.866513584017
6,142,"the",336.494117647059,142.957338252445
6,143,"small",317.905882352941,121.892284955417
6,144,"and",372.845238095238,257.363345142299
6,145,"mysterious",416.678571428571,253.525320648614
6,146,"Mr.",372.807228915663,162.506169326142
6,147,"Sticky,",389.59756097561,241.327443132339
6,148,"who",380.154761904762,175.292148158344
6,149,"you",342.27380952381,132.803537403032
6,150,"could",361.829268292683,148.283745758758
6,151,"mistake",341.256097560976,123.637943252642
6,152,"for",348.488095238095,123.688346603408
6,153,"a",321.048192771084,126.074978041471
6,154,"piece",335.650602409639,112.374204328276
6,155,"of",326.44578313253,137.93894487232
6,156,"gravel.",353.740740740741,162.726286888273
6,157,"He",386.506024096386,208.970961542856
6,158,"seemed",400.404761904762,301.987716938736
6,159,"an",351.698795180723,184.103280593693
6,160,"ideal",368.333333333333,160.663483779234
6,161,"pet",342.869047619048,155.670394749585
6,162,"for",360.095238095238,184.414320004804
6,163,"her,",312.120481927711,109.850163758702
6,164,"some",327.738095238095,146.700507883223
6,165,"of",338.963855421687,126.517081251383
6,166,"the",323.855421686747,108.821977305309
